# Created from matlab git hash 44e5d814ece930399b58c9298dbb19a28bd9b520
# name: foo
# type: matrix
# rows: 20
# columns: 20
-3.410233813555191e-35 -2.862983132792153e-32 1.066481048214782e-32 -2.451771129489197e-31 8.627339528983403e-31 7.20571727528873e-32 4.700613656716895e-31 3.321802997124118e-31 5.176368364116531e-31 -1.923868843209211e-32 1 2.942726775082117e-43 3.912626383610313e-31 -2.560928243754755e-33 1.378385808427698e-30 -1.071867847720034e-46 -6.888067702706999e-44 2.32164599501732e-44 -2.271057360724348e-44 -9.088548693548049e-46
2.469026862849001e-32 -2.903174510741603e-32 2.293270781962775e-31 1.069604087825712e-31 -2.303951209867752e-30 2.307091372142689e-29 -9.044851935818477e-30 -2.134545507988325e-32 -3.042444059613418e-30 -1.453453101778105e-31 -5.612200349620892e-43 1 -1.009803034792607e-32 2.930813714423158e-29 -2.293752743892887e-32 -8.794292569235604e-45 4.910591672505768e-43 -2.735551056805925e-44 4.248791291688713e-43 8.992101827918991e-46
7.30316199338466e-33 6.062018758152367e-32 -5.719014381315687e-33 4.876788531201316e-30 -2.480884617305112e-29 -2.194560560190378e-32 -5.277388971622126e-30 3.960754832410281e-30 4.128074020879279e-30 9.587848644173605e-32 4.554168196006972e-31 -7.417936587085358e-32 1 -1.338945155038309e-32 8.03343207221637e-31 -5.197088459331015e-45 5.436948500956663e-43 -7.832823528384712e-43 -1.575679097615417e-44 6.197858940904276e-45
9.035359087408377e-33 -5.855792890920792e-32 5.816198471273952e-32 -4.751503011406555e-30 2.869313532820205e-30 -6.75776275640787e-30 3.648084075249391e-29 1.793557887067634e-31 -1.002552373819593e-30 -7.366587542094533e-30 1.317053636270034e-32 -3.842526941825267e-29 -9.948239535407455e-33 1 -3.109925136292342e-32 -1.331652235648685e-44 -9.981826929243628e-43 1.05088529863047e-43 -1.275252756525722e-43 8.848283904749742e-45
-6.59457671583005e-33 -2.965857692096092e-32 -4.317990229875536e-31 -3.493411558838411e-31 5.690959835181822e-31 3.715095030665445e-33 5.226968009099019e-33 -5.933840218211571e-32 -1.310984932631791e-31 3.395702172224016e-31 -2.762467389022845e-30 -5.058205652396728e-32 4.625647162299342e-30 -1.163296258613951e-32 1 -6.261797709645367e-46 -5.53744346388372e-45 1.307082175187134e-44 5.574665902021878e-45 -3.799314772869975e-45
5.378195392113496e-33 -7.248829008446444e-33 8.916874763240671e-33 -1.715531460630273e-33 3.763513910764195e-32 -2.237923748362074e-32 2.642038337421517e-32 -1.335295791707454e-30 -1.743726536785129e-30 1.174572866933812e-31 -6.470030859879247e-46 -2.166562142303585e-44 3.306303905338926e-44 -2.720951251088377e-45 -7.286934390190483e-46 1 3.640573410315875e-42 -3.167814249262699e-33 3.602047578291406e-33 5.895249032069942e-31
-7.452678513350607e-33 1.007183271233463e-45 -1.859921891077476e-31 2.56961403351923e-31 4.362093852237779e-30 -2.311984285121239e-29 3.451846475789251e-29 5.785154497817897e-32 1.969172249415041e-31 -7.379494126011679e-32 3.527321359088831e-45 -1.043727652637929e-42 -1.449887145901313e-43 3.00771304491476e-43 9.953359602011475e-45 3.222986467947079e-42 1 1.455387294038259e-32 2.930813714423158e-29 -2.293752743869978e-32
7.502882315331161e-33 2.60684672758727e-32 -4.977418647894303e-31 -1.351810069548698e-30 2.666431212367166e-30 -4.521608897100235e-32 -1.450440977586412e-30 -7.924125751131841e-30 4.680357369470807e-30 3.937928808721081e-30 -1.743973871822973e-44 -6.771317714238375e-44 2.370121246101615e-43 5.781810887679626e-44 -1.364652031392607e-45 4.554168196010353e-31 -2.236560055604615e-34 1 1.126245173780996e-32 8.033432072214596e-31
-3.956506282552016e-33 2.073177502333225e-35 -1.506599344940693e-30 7.513092991712915e-30 1.345973629293409e-29 -4.934062021257342e-30 1.568614686672654e-29 -2.563846688327488e-30 -5.321333374713106e-30 1.131195910869553e-29 8.966906368566183e-45 -1.021903493281569e-42 -2.398910793103254e-43 -5.80368479526322e-44 -3.357196262481307e-45 3.782243964996538e-32 6.254892645003569e-29 1.470366375156402e-32 1 -6.447348074582527e-33
-2.341726333776413e-33 -7.297037856385429e-31 1.553928057174007e-30 2.89610019867907e-31 -7.931059035826986e-31 -4.45281802570863e-32 3.228224896712079e-33 -3.160591324092941e-34 2.026310195028229e-31 -1.039367693587093e-30 -8.168158216579936e-46 1.64593413483829e-44 7.912039433030641e-45 8.451937515729147e-45 5.668897522812663e-46 -1.973606483801522e-30 -1.278249947714082e-33 4.625647162299155e-30 1.301894070194012e-32 1
